AstroVIEW X
Type, Original
 
Time, 06/15/2018 01:43:39 PM
Compression, 1
*Sample Rate 1, 1
Size, 6280
Trigger, 1
Recorder Type, TMX 
Amp Type, ,UNIV6, UNIV6, UNIV6, UNIV6
A_lp
SAMPLE,TIME,V_rms_20ms         , V_lp_3000Hz        , I1_rms_20ms        , I1_lp_3000Hz       
5409, 06/15/2018 03:13:46 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5410, 06/15/2018 03:13:47 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5411, 06/15/2018 03:13:48 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5412, 06/15/2018 03:13:49 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5413, 06/15/2018 03:13:50 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5414, 06/15/2018 03:13:51 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5415, 06/15/2018 03:13:52 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5416, 06/15/2018 03:13:53 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5417, 06/15/2018 03:13:54 PM,0.0000             ,-0.0167            ,0.0000             ,0.0000             
5418, 06/15/2018 03:13:55 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5419, 06/15/2018 03:13:56 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5420, 06/15/2018 03:13:57 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5421, 06/15/2018 03:13:58 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5422, 06/15/2018 03:13:59 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5423, 06/15/2018 03:14:00 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
5424, 06/15/2018 03:14:01 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5425, 06/15/2018 03:14:02 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5426, 06/15/2018 03:14:03 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5427, 06/15/2018 03:14:04 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5428, 06/15/2018 03:14:05 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
5429, 06/15/2018 03:14:06 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5430, 06/15/2018 03:14:07 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5431, 06/15/2018 03:14:08 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5432, 06/15/2018 03:14:09 PM,0.0000             ,0.0333             ,0.0000             ,-1.2500            
5433, 06/15/2018 03:14:10 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5434, 06/15/2018 03:14:11 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5435, 06/15/2018 03:14:12 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5436, 06/15/2018 03:14:13 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5437, 06/15/2018 03:14:14 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5438, 06/15/2018 03:14:15 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5439, 06/15/2018 03:14:16 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
5440, 06/15/2018 03:14:17 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5441, 06/15/2018 03:14:18 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5442, 06/15/2018 03:14:19 PM,0.0000             ,-0.1000            ,0.0000             ,-1.2500            
5443, 06/15/2018 03:14:20 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5444, 06/15/2018 03:14:21 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5445, 06/15/2018 03:14:22 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5446, 06/15/2018 03:14:23 PM,0.0000             ,-0.1000            ,0.0000             ,-2.0833            
5447, 06/15/2018 03:14:24 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5448, 06/15/2018 03:14:25 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
5449, 06/15/2018 03:14:26 PM,0.0000             ,-0.0833            ,0.0000             ,-0.8333            
5450, 06/15/2018 03:14:27 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5451, 06/15/2018 03:14:28 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5452, 06/15/2018 03:14:29 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5453, 06/15/2018 03:14:30 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5454, 06/15/2018 03:14:31 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5455, 06/15/2018 03:14:32 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5456, 06/15/2018 03:14:33 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5457, 06/15/2018 03:14:34 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5458, 06/15/2018 03:14:35 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5459, 06/15/2018 03:14:36 PM,0.0000             ,-0.1000            ,0.0000             ,-0.4167            
5460, 06/15/2018 03:14:37 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5461, 06/15/2018 03:14:38 PM,0.0000             ,-0.1333            ,0.0000             ,-2.0833            
5462, 06/15/2018 03:14:39 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5463, 06/15/2018 03:14:40 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5464, 06/15/2018 03:14:41 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
5465, 06/15/2018 03:14:42 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5466, 06/15/2018 03:14:43 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5467, 06/15/2018 03:14:44 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5468, 06/15/2018 03:14:45 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5469, 06/15/2018 03:14:46 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5470, 06/15/2018 03:14:47 PM,0.0000             ,-0.1000            ,0.0000             ,-2.5000            
5471, 06/15/2018 03:14:48 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5472, 06/15/2018 03:14:49 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5473, 06/15/2018 03:14:50 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5474, 06/15/2018 03:14:51 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5475, 06/15/2018 03:14:52 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5476, 06/15/2018 03:14:53 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5477, 06/15/2018 03:14:54 PM,0.0000             ,-0.1000            ,0.0000             ,-2.9167            
5478, 06/15/2018 03:14:55 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5479, 06/15/2018 03:14:56 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5480, 06/15/2018 03:14:57 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5481, 06/15/2018 03:14:58 PM,0.0000             ,0.0167             ,0.0000             ,-2.0833            
5482, 06/15/2018 03:14:59 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5483, 06/15/2018 03:15:00 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5484, 06/15/2018 03:15:01 PM,0.0000             ,-0.1000            ,0.0000             ,-2.9167            
5485, 06/15/2018 03:15:02 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5486, 06/15/2018 03:15:03 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5487, 06/15/2018 03:15:04 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5488, 06/15/2018 03:15:05 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5489, 06/15/2018 03:15:06 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5490, 06/15/2018 03:15:07 PM,0.0000             ,0.0000             ,0.0000             ,-2.0833            
5491, 06/15/2018 03:15:08 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5492, 06/15/2018 03:15:09 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5493, 06/15/2018 03:15:10 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
5494, 06/15/2018 03:15:11 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5495, 06/15/2018 03:15:12 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5496, 06/15/2018 03:15:13 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5497, 06/15/2018 03:15:14 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5498, 06/15/2018 03:15:15 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5499, 06/15/2018 03:15:16 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5500, 06/15/2018 03:15:17 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
5501, 06/15/2018 03:15:18 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5502, 06/15/2018 03:15:19 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5503, 06/15/2018 03:15:20 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5504, 06/15/2018 03:15:21 PM,0.0000             ,-0.1333            ,0.0000             ,-2.0833            
5505, 06/15/2018 03:15:22 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5506, 06/15/2018 03:15:23 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5507, 06/15/2018 03:15:24 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5508, 06/15/2018 03:15:25 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5509, 06/15/2018 03:15:26 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5510, 06/15/2018 03:15:27 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
5511, 06/15/2018 03:15:28 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5512, 06/15/2018 03:15:29 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5513, 06/15/2018 03:15:30 PM,0.0000             ,-0.1000            ,0.0000             ,-3.3333            
5514, 06/15/2018 03:15:31 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5515, 06/15/2018 03:15:32 PM,0.0000             ,-0.1000            ,0.0000             ,-1.2500            
5516, 06/15/2018 03:15:33 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5517, 06/15/2018 03:15:34 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5518, 06/15/2018 03:15:35 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5519, 06/15/2018 03:15:36 PM,0.0000             ,-0.1167            ,0.0000             ,-2.0833            
5520, 06/15/2018 03:15:37 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5521, 06/15/2018 03:15:38 PM,0.0000             ,-0.0333            ,0.0000             ,-2.9167            
5522, 06/15/2018 03:15:39 PM,0.0000             ,-0.0667            ,0.0000             ,-0.4167            
5523, 06/15/2018 03:15:40 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5524, 06/15/2018 03:15:41 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5525, 06/15/2018 03:15:42 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5526, 06/15/2018 03:15:43 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
5527, 06/15/2018 03:15:44 PM,0.0000             ,0.0167             ,0.0000             ,-0.8333            
5528, 06/15/2018 03:15:45 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
5529, 06/15/2018 03:15:46 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5530, 06/15/2018 03:15:47 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5531, 06/15/2018 03:15:48 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5532, 06/15/2018 03:15:49 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5533, 06/15/2018 03:15:50 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5534, 06/15/2018 03:15:51 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5535, 06/15/2018 03:15:52 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5536, 06/15/2018 03:15:53 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5537, 06/15/2018 03:15:54 PM,0.0000             ,-0.1000            ,0.0000             ,-1.6667            
5538, 06/15/2018 03:15:55 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5539, 06/15/2018 03:15:56 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5540, 06/15/2018 03:15:57 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5541, 06/15/2018 03:15:58 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5542, 06/15/2018 03:15:59 PM,0.0000             ,-0.1167            ,0.0000             ,-1.6667            
5543, 06/15/2018 03:16:00 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5544, 06/15/2018 03:16:01 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5545, 06/15/2018 03:16:02 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5546, 06/15/2018 03:16:03 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5547, 06/15/2018 03:16:04 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5548, 06/15/2018 03:16:05 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5549, 06/15/2018 03:16:06 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5550, 06/15/2018 03:16:07 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5551, 06/15/2018 03:16:08 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5552, 06/15/2018 03:16:09 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
5553, 06/15/2018 03:16:10 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5554, 06/15/2018 03:16:11 PM,0.0000             ,-0.0833            ,0.0000             ,-0.4167            
5555, 06/15/2018 03:16:12 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5556, 06/15/2018 03:16:13 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5557, 06/15/2018 03:16:14 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5558, 06/15/2018 03:16:15 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5559, 06/15/2018 03:16:16 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5560, 06/15/2018 03:16:17 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5561, 06/15/2018 03:16:18 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5562, 06/15/2018 03:16:19 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5563, 06/15/2018 03:16:20 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5564, 06/15/2018 03:16:21 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5565, 06/15/2018 03:16:22 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
5566, 06/15/2018 03:16:23 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
5567, 06/15/2018 03:16:24 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5568, 06/15/2018 03:16:25 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
5569, 06/15/2018 03:16:26 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5570, 06/15/2018 03:16:27 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5571, 06/15/2018 03:16:28 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5572, 06/15/2018 03:16:29 PM,0.0000             ,-0.1167            ,0.0000             ,-2.0833            
5573, 06/15/2018 03:16:30 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5574, 06/15/2018 03:16:31 PM,0.0000             ,-0.1000            ,0.0000             ,-0.8333            
5575, 06/15/2018 03:16:32 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5576, 06/15/2018 03:16:33 PM,0.0000             ,-0.1000            ,0.0000             ,-2.0833            
5577, 06/15/2018 03:16:34 PM,0.0000             ,-0.1167            ,0.0000             ,-2.0833            
5578, 06/15/2018 03:16:35 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5579, 06/15/2018 03:16:36 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5580, 06/15/2018 03:16:37 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5581, 06/15/2018 03:16:38 PM,0.0000             ,0.0000             ,0.0000             ,-2.9167            
5582, 06/15/2018 03:16:39 PM,0.0000             ,-0.1167            ,0.0000             ,-2.0833            
5583, 06/15/2018 03:16:40 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5584, 06/15/2018 03:16:41 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5585, 06/15/2018 03:16:42 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5586, 06/15/2018 03:16:43 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
5587, 06/15/2018 03:16:44 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
5588, 06/15/2018 03:16:45 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5589, 06/15/2018 03:16:46 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
5590, 06/15/2018 03:16:47 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5591, 06/15/2018 03:16:48 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5592, 06/15/2018 03:16:49 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5593, 06/15/2018 03:16:50 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5594, 06/15/2018 03:16:51 PM,0.0000             ,-0.0667            ,0.0000             ,-2.9167            
5595, 06/15/2018 03:16:52 PM,0.0000             ,-0.0167            ,0.0000             ,-2.9167            
5596, 06/15/2018 03:16:53 PM,0.0000             ,-0.1500            ,0.0000             ,-2.0833            
5597, 06/15/2018 03:16:54 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5598, 06/15/2018 03:16:55 PM,0.0000             ,-0.0333            ,0.0000             ,-3.3333            
5599, 06/15/2018 03:16:56 PM,0.0000             ,0.0000             ,0.0000             ,-0.4167            
5600, 06/15/2018 03:16:57 PM,0.0000             ,0.0167             ,0.0000             ,-2.5000            
5601, 06/15/2018 03:16:58 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5602, 06/15/2018 03:16:59 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5603, 06/15/2018 03:17:00 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5604, 06/15/2018 03:17:01 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5605, 06/15/2018 03:17:02 PM,0.0000             ,-0.1000            ,0.0000             ,-2.0833            
5606, 06/15/2018 03:17:03 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5607, 06/15/2018 03:17:04 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
5608, 06/15/2018 03:17:05 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5609, 06/15/2018 03:17:06 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5610, 06/15/2018 03:17:07 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5611, 06/15/2018 03:17:08 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5612, 06/15/2018 03:17:09 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5613, 06/15/2018 03:17:10 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5614, 06/15/2018 03:17:11 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5615, 06/15/2018 03:17:12 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5616, 06/15/2018 03:17:13 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
5617, 06/15/2018 03:17:14 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
5618, 06/15/2018 03:17:15 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5619, 06/15/2018 03:17:16 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5620, 06/15/2018 03:17:17 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5621, 06/15/2018 03:17:18 PM,0.0000             ,0.0167             ,0.0000             ,-2.0833            
5622, 06/15/2018 03:17:19 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
5623, 06/15/2018 03:17:20 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5624, 06/15/2018 03:17:21 PM,0.0000             ,-0.1000            ,0.0000             ,-1.6667            
5625, 06/15/2018 03:17:22 PM,0.0000             ,-0.0333            ,0.0000             ,-2.9167            
5626, 06/15/2018 03:17:23 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5627, 06/15/2018 03:17:24 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5628, 06/15/2018 03:17:25 PM,0.0000             ,0.0000             ,0.0000             ,-0.4167            
5629, 06/15/2018 03:17:26 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5630, 06/15/2018 03:17:27 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5631, 06/15/2018 03:17:28 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5632, 06/15/2018 03:17:29 PM,0.0000             ,-0.1000            ,0.0000             ,-1.6667            
5633, 06/15/2018 03:17:30 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5634, 06/15/2018 03:17:31 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5635, 06/15/2018 03:17:32 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5636, 06/15/2018 03:17:33 PM,0.0000             ,-0.0833            ,0.0000             ,-0.4167            
5637, 06/15/2018 03:17:34 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5638, 06/15/2018 03:17:35 PM,0.0000             ,-0.1167            ,0.0000             ,-2.9167            
5639, 06/15/2018 03:17:36 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5640, 06/15/2018 03:17:37 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5641, 06/15/2018 03:17:38 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5642, 06/15/2018 03:17:39 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
5643, 06/15/2018 03:17:40 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5644, 06/15/2018 03:17:41 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5645, 06/15/2018 03:17:42 PM,0.0000             ,-0.0500            ,0.0000             ,-2.9167            
5646, 06/15/2018 03:17:43 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5647, 06/15/2018 03:17:44 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
5648, 06/15/2018 03:17:45 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5649, 06/15/2018 03:17:46 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5650, 06/15/2018 03:17:47 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5651, 06/15/2018 03:17:48 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5652, 06/15/2018 03:17:49 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5653, 06/15/2018 03:17:50 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5654, 06/15/2018 03:17:51 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5655, 06/15/2018 03:17:52 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5656, 06/15/2018 03:17:53 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5657, 06/15/2018 03:17:54 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5658, 06/15/2018 03:17:55 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5659, 06/15/2018 03:17:56 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5660, 06/15/2018 03:17:57 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5661, 06/15/2018 03:17:58 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
5662, 06/15/2018 03:17:59 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5663, 06/15/2018 03:18:00 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5664, 06/15/2018 03:18:01 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5665, 06/15/2018 03:18:02 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5666, 06/15/2018 03:18:03 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5667, 06/15/2018 03:18:04 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5668, 06/15/2018 03:18:05 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5669, 06/15/2018 03:18:06 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5670, 06/15/2018 03:18:07 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5671, 06/15/2018 03:18:08 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5672, 06/15/2018 03:18:09 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5673, 06/15/2018 03:18:10 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5674, 06/15/2018 03:18:11 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
5675, 06/15/2018 03:18:12 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5676, 06/15/2018 03:18:13 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5677, 06/15/2018 03:18:14 PM,0.0000             ,0.0167             ,0.0000             ,-2.5000            
5678, 06/15/2018 03:18:15 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5679, 06/15/2018 03:18:16 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5680, 06/15/2018 03:18:17 PM,0.0000             ,-0.0667            ,0.0000             ,-0.4167            
5681, 06/15/2018 03:18:18 PM,0.0000             ,-0.0167            ,0.0000             ,-3.3333            
5682, 06/15/2018 03:18:19 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
5683, 06/15/2018 03:18:20 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5684, 06/15/2018 03:18:21 PM,0.0000             ,0.0167             ,0.0000             ,-2.5000            
5685, 06/15/2018 03:18:22 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
5686, 06/15/2018 03:18:23 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5687, 06/15/2018 03:18:24 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
5688, 06/15/2018 03:18:25 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5689, 06/15/2018 03:18:26 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
5690, 06/15/2018 03:18:27 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
